Transaction ID,Transaction Date,Transaction TypeID,Transaction Amount,New Balance,Employee ID,Account ID,Customer ID,Login ID
4625,20/07/2017,6,114725,3166968604,93782,1.53405E+11,4617,84282694
4626,14/12/2017,13,70034,4375912082,36502,4.87465E+11,533,34900886
4627,29/10/2019,8,987538,4063211237,28727,4.83897E+11,4203,67327269
4628,17/04/2020,2,514361,1974724294,29845,5.16897E+11,1870,67674124
4629,26/11/2016,1,737928,972362073,46136,3918310834,2560,97319171
4630,18/03/2018,9,349179,4239259588,89948,3.89773E+11,3667,13128239
4631,29/01/2016,14,386601,1130544575,17786,1.36707E+11,4164,90110477
4632,04/11/2017,10,213852,2734637718,14907,2.77047E+11,681,50474695
4633,10/05/2017,3,912514,508084278,28503,7.07227E+11,2,95265477
4634,22/09/2015,12,574852,2723234769,92630,4.16812E+11,93,66388421
4635,12/07/2019,2,105517,2443408625,44616,1.80522E+11,3612,30787097
4636,30/08/2019,2,189705,281088456,55119,1.80918E+11,37,33020537
4637,10/11/2020,2,298348,2945412455,24133,6.53379E+11,1893,55485906
4638,11/06/2015,12,633266,1483799949,52923,8.82449E+11,766,6297500
4639,27/10/2018,1,655888,4129027740,73841,9.53047E+11,743,49969819
4640,19/09/2018,12,347489,3086863640,22466,9.47914E+11,1445,33943156
4641,25/08/2018,9,551601,2944596513,87690,2.5281E+11,4341,75044606
4642,16/11/2016,8,247861,3019705859,78576,6.49322E+11,5654,45253109
4643,09/07/2016,2,914994,1412816079,65147,8.21714E+11,5441,6728114
4644,19/07/2017,7,234106,1999621884,83587,2.08388E+11,2432,12926154
4645,04/04/2016,12,452206,4764154089,96456,6.7079E+11,2207,29415877
4646,28/12/2017,11,678009,2026483390,40180,3.04623E+11,4458,29471489
4647,18/12/2015,13,43905,3728433282,87329,7.83185E+11,742,41995314
4648,04/07/2015,9,276080,727946601,87675,6.75848E+11,4113,13793880
4649,15/10/2016,11,581978,538805184,66418,7.16292E+11,5870,46941569
4650,12/10/2020,7,738594,4832951600,59419,7.98556E+11,5637,59617861
4651,29/11/2017,10,946196,313771943,25815,1.80874E+11,3429,52203857
4652,06/02/2018,6,997310,247575192,88797,7.35533E+11,5658,8927042
4653,24/12/2015,3,250580,94021023,25210,3.3443E+11,604,93574865
4654,03/02/2015,2,582400,4078329921,32139,9.69257E+11,5337,11881428
4655,24/04/2018,10,138440,3506552761,94985,3.32621E+11,2714,62092407
4656,02/10/2019,7,857606,381023278,62350,6.61783E+11,5525,13369208
4657,17/04/2015,2,639310,96291355,96591,93296560227,5093,15864083
4658,16/09/2017,10,142660,89772148,86120,6.68584E+11,2059,13766131
4659,03/12/2016,9,506511,851734491,26533,6.86793E+11,5437,57707629
4660,05/08/2015,10,659850,1957510534,51600,7.26335E+11,5799,29613653
4661,08/11/2020,10,16827,195735507,91876,2.96817E+11,5694,64975909
4662,05/03/2019,7,717615,4285840080,27891,6.77002E+11,2025,45775105
4663,27/08/2018,13,158142,896733864,20234,1.31643E+11,5017,68275998
4664,14/07/2018,3,693596,1271111560,40179,9.72764E+11,5,63209514
4665,28/02/2016,12,403201,4415457831,99638,3.84812E+11,4074,155173
4666,15/12/2017,1,471887,1704649619,96449,5.83251E+11,1909,63205462
4667,07/01/2019,8,334059,2168823285,79854,8.35795E+11,5207,44254344
4668,30/03/2019,5,988105,147668791,53163,6.67135E+11,3217,42802899
4669,24/04/2019,5,268480,1910691388,71373,6.65293E+11,3332,35587625
4670,19/09/2020,12,188313,2233575171,26832,2.52204E+11,2285,43531525
4671,23/10/2016,2,635982,915752429,23140,3.02719E+11,3367,8698831
4672,26/03/2017,1,266895,83322717,99455,6.73712E+11,4569,2914394
4673,04/06/2016,5,860600,2341835385,69922,5.73069E+11,4504,2827006
4674,07/07/2015,11,45421,3221362823,36792,2.74253E+11,97,59241251
4675,22/12/2020,7,661475,507266749,98553,1.42565E+11,3932,16385525
4676,23/03/2018,11,384222,495001361,17111,51090827332,1142,41424280
4677,07/06/2020,7,291910,1299840974,97126,4.1972E+11,5786,71686193
4678,19/06/2015,8,476830,3796527161,75041,1.98058E+11,5369,92455477
4679,06/03/2017,2,37892,2313209498,53277,6.37716E+11,2144,84790981
4680,29/04/2016,2,528565,517153435,56458,5.39447E+11,5519,59221671
4681,12/08/2020,1,70735,231383442,72306,1.99864E+11,5736,95926948
4682,09/11/2018,12,897272,4540656844,92168,3.08902E+11,4182,39165281
4683,27/06/2015,12,544512,2942369247,39846,2.51998E+11,2050,89146322
4684,16/11/2017,5,618819,2354318039,83538,3.86098E+11,1521,77562358
4685,12/06/2015,9,877080,2111737207,67866,5.49737E+11,6000,91568841
4686,28/06/2020,9,138151,1870957954,23900,2.53189E+11,1075,6425272
4687,21/03/2018,13,307178,3862329834,56910,1.04602E+11,5873,67908055
4688,24/10/2019,12,920309,3857234360,65142,2.66202E+11,3749,75883236
4689,21/03/2017,14,770870,1016068904,86967,5.9518E+11,673,2586707
4690,29/08/2015,1,97117,3009423645,14322,68306670050,2347,10492576
4691,30/03/2017,5,85896,1537013668,12614,5.42091E+11,4016,57793082
4692,11/05/2019,7,744471,1914284640,53125,2.08941E+11,3304,43992237
4693,01/03/2017,6,220087,4026776875,50799,3.76833E+11,383,33313405
4694,13/07/2018,6,407838,657000836,36777,26370621643,3177,69963408
4695,20/03/2019,14,456777,4480746316,99555,1.91344E+11,6,5982886
4696,19/03/2015,7,683194,1376938766,53232,6.93343E+11,4279,62527397
4697,11/08/2016,3,563800,1101264465,56364,8.62985E+11,2191,61392069
4698,04/05/2016,9,176489,1873420129,27171,5.27659E+11,1707,23793263
4699,25/03/2018,13,56625,1727021063,87535,5.74585E+11,4086,70309847
4700,30/10/2017,12,972689,508466620,56022,7.7328E+11,434,67950072
4701,12/12/2019,7,811550,1850204847,53048,3.36914E+11,1694,67352606
4702,25/03/2017,14,491945,1163128733,95467,4.57642E+11,1116,28749501
4703,02/11/2019,11,362752,4292435168,28957,3.47286E+11,2279,73731423
4704,02/08/2017,13,248371,789485156,20725,1.79131E+11,5833,37614667
4705,03/02/2017,2,323213,1245478114,75903,6.6804E+11,2389,76672396
4706,08/05/2018,10,931720,4468101159,69521,9.7323E+11,2481,46998662
4707,13/06/2019,4,223516,1079421348,44553,2.66312E+11,5593,40406918
4708,21/07/2016,8,852744,1447258247,72093,2.17346E+11,1192,92411432
4709,23/03/2019,8,202635,1843200216,57205,7.28064E+11,5113,80861844
4710,30/12/2015,14,35799,1242605961,44250,8.70379E+11,1801,42024034
4711,28/07/2015,10,755949,3207110024,32644,5.97125E+11,5415,51996352
4712,04/07/2016,4,865849,1798601756,14339,5.33327E+11,2896,75105385
4713,27/12/2019,2,519588,3905248109,18921,3.93804E+11,3911,5655049
4714,09/04/2016,10,351029,416601999,91978,40012755020,2620,46457161
4715,02/06/2018,7,524348,2559849115,26448,52583165294,3762,61212790
4716,13/08/2018,10,560101,4317147670,79763,5.82613E+11,3680,97760523
4717,17/12/2018,2,45078,2806638269,28910,5.92959E+11,3843,66668522
4718,27/05/2018,11,271216,3940414479,38856,6.36484E+11,4802,81000063
4719,06/08/2017,14,999761,4118450104,47508,7.89202E+11,3567,63482470
4720,29/03/2016,12,947408,1209522405,48369,5.89604E+11,5037,56385053
4721,30/12/2015,6,289086,3128241828,40387,1.61993E+11,5100,92344390
4722,09/05/2015,1,124523,3653504754,70287,7.69725E+11,907,24897485
4723,30/01/2015,8,856139,480774077,43842,49598809806,3354,69983792
4724,21/06/2019,11,943566,3783393290,41317,9.01921E+11,3096,67148831
4725,06/08/2015,13,439282,837644598,10242,6.00029E+11,2217,36346679
4726,16/10/2020,9,849607,1145276835,62492,6.21628E+11,2748,52358205
4727,15/07/2017,7,638724,2476642969,11443,5.3017E+11,2975,7097296
4728,24/03/2018,2,335806,1193941400,74346,9.92479E+11,2991,4731775
4729,17/12/2020,10,601888,993012180,85639,2.22356E+11,5741,81218690
4730,17/07/2015,11,984121,3857410842,81159,23560060556,3535,28914094
4731,07/09/2020,1,10479,4023832858,62186,7.2622E+11,5604,93849725
4732,10/10/2020,4,670566,385712864,47152,9.74791E+11,5196,99235689
4733,13/02/2016,6,498552,466606605,43625,5.75952E+11,2048,10764215
4734,13/08/2016,12,548923,4363951800,56892,7.42098E+11,128,56414132
4735,15/01/2019,13,816678,1404558522,95340,4.48605E+11,4663,86343871
4736,28/09/2018,9,820472,4174426979,74170,5.53153E+11,1734,63755813
4737,27/03/2020,5,71255,4873992530,19300,6.70815E+11,3572,32362145
4738,26/04/2018,9,928127,657900349,20860,82882324522,3216,8630880
4739,03/08/2019,14,198345,3151954249,76935,8.89383E+11,52,98527072
4740,17/10/2016,13,123196,4958728142,86563,7.5827E+11,4526,51965829
4741,24/06/2017,12,63231,4596546425,44567,2.43797E+11,2974,47910230
4742,14/11/2016,12,650352,3763895757,75687,1.22676E+11,4854,26062027
4743,14/11/2017,3,701396,4966279311,63015,1.25668E+11,1679,80457122
4744,21/02/2018,9,346703,1763157573,10590,4.40286E+11,3299,24915685
4745,06/03/2020,2,486493,3034919895,31573,5.04791E+11,1218,99622715
4746,07/11/2017,9,685624,2675257325,41215,8.79854E+11,2783,93864422
4747,14/03/2019,6,615387,3240412073,19055,7.76195E+11,1745,54505274
4748,06/06/2020,11,575736,810982456,91466,2.25536E+11,3804,37692696
4749,06/11/2015,5,848836,4351171370,76753,5.84765E+11,5630,88948568
4750,15/12/2018,4,648872,987531214,10561,4.33044E+11,4703,50173000
4751,03/03/2015,14,736457,4174294753,13906,9.53524E+11,5248,18804610
4752,26/05/2017,13,898614,1178847450,16968,1.75153E+11,2349,60758678
4753,23/11/2019,3,196663,2419693338,50657,2.49865E+11,3054,31849802
4754,24/09/2017,8,905712,1227428630,66430,1.72963E+11,3859,45760854
4755,23/09/2019,6,922836,4854713967,92815,1.7301E+11,355,75676399
4756,12/08/2020,4,47715,931218217,61616,1.65602E+11,3816,17943420
4757,08/08/2018,13,266530,2314011780,76177,69561003794,1747,30955133
4758,20/09/2018,12,56080,2562638737,87933,8.32286E+11,1680,65533481
4759,24/03/2018,3,573843,943964781,74014,1.93066E+11,1090,84043185
4760,04/04/2019,10,890795,724674208,66984,2.5534E+11,1658,81257356
4761,16/09/2018,12,528700,2463645403,31058,3.34169E+11,3386,47402226
4762,17/11/2015,6,629909,1094952815,47791,8.73013E+11,4132,16860556
4763,22/02/2016,5,785289,4966713457,97286,2.43439E+11,4625,22141596
4764,11/12/2020,2,156274,2132674593,17777,8.67357E+11,81,13684498
4765,21/03/2015,6,254480,728603741,23416,4.02675E+11,2621,17883176
4766,05/05/2019,14,828869,1082175986,55271,8.20513E+11,4696,46978607
4767,15/07/2017,8,923710,2945154996,53859,2.51593E+11,5148,5822415
4768,22/01/2017,6,848791,3356901570,59170,9.22794E+11,4362,36100904
4769,16/02/2017,10,681274,1852482871,83026,86766593587,3420,86562850
4770,04/08/2015,10,964687,1351969870,83419,8.54783E+11,5264,14427235
4771,18/08/2020,3,473127,3013494746,19225,1.61148E+11,3663,95502336
4772,01/06/2020,10,750607,2930077073,94415,7.40031E+11,2171,67964012
4773,24/02/2016,4,778214,1770026021,90555,5.17869E+11,271,21714087
4774,18/11/2015,12,917191,1495933463,78268,6.88553E+11,4237,73976095
4775,09/08/2016,12,533342,1291137284,46513,3.56319E+11,1761,94322991
4776,06/12/2018,3,946684,1199790998,21600,2.8563E+11,1872,28823426
4777,10/10/2015,1,612721,3021876870,58425,6.14741E+11,3239,18301876
4778,28/11/2018,4,818662,4491427547,62993,4.49189E+11,2821,96688165
4779,16/12/2017,4,485854,40759151,25885,5.06619E+11,1350,67634564
4780,04/04/2019,5,155490,4169331246,65995,7.04661E+11,3919,64368330
4781,20/01/2019,5,376969,2872104259,64860,6.63171E+11,2326,2231732
4782,05/12/2018,4,148212,4206095676,99853,7.38855E+11,3496,19303123
4783,21/02/2018,7,95011,3863294550,27973,8.34544E+11,3755,90850254
4784,10/07/2020,5,330746,1456974718,31714,9.91559E+11,2945,52585940
4785,09/04/2019,2,764279,3517261549,20571,33014430586,2477,17795211
4786,19/11/2019,13,664041,1651608426,12515,4.06469E+11,1879,72008854
4787,24/12/2019,7,827239,522746272,62228,2.82696E+11,537,36407325
4788,24/11/2018,14,677995,4223346572,43412,3.91072E+11,1671,70572716
4789,09/08/2020,9,356971,4435644477,80990,7.39755E+11,5866,67731926
4790,26/07/2015,6,613689,3834278949,20020,2.4482E+11,1777,52462641
4791,06/06/2018,5,669114,3812570736,37610,7.3495E+11,4159,91181340
4792,03/10/2020,5,43450,1620809933,59690,4.68266E+11,4099,98832984
4793,02/05/2015,13,382067,4114676689,57405,9.57878E+11,4498,61270593
4794,14/11/2018,3,545770,2172143515,96946,94339093306,3511,85866091
4795,21/02/2015,7,836009,878710074,26305,8.56981E+11,4564,15036176
4796,19/07/2015,7,182940,99230771,72062,1.17444E+11,3669,642384
4797,29/07/2018,12,315990,4376652134,59533,5.85505E+11,314,29771329
4798,18/11/2018,4,462036,1232214099,92172,7.16812E+11,53,27938851
4799,17/05/2020,1,685307,1215727720,86375,3.18963E+11,680,9048501
4800,06/10/2015,14,45849,4384775522,44007,2.89718E+11,5099,32625355
4801,06/05/2016,3,99968,3393149975,78277,2.59127E+11,4608,26402493
4802,17/02/2019,14,952982,4331415496,44197,8.91786E+11,1401,35556184
4803,07/07/2017,4,357181,3803847579,74455,8.75395E+11,1288,81532122
4804,03/10/2019,3,668078,4053014112,97619,35668826655,491,34409063
4805,27/03/2019,1,956761,1785695945,20695,2.28881E+11,3069,19008451
4806,19/01/2017,13,897499,212395314,79163,3.7132E+11,678,2722476
4807,05/09/2018,14,968380,3508076050,61280,9.28351E+11,4311,80850592
4808,19/03/2016,4,386026,4086191180,90976,6.63366E+11,1978,17461038
4809,04/04/2016,11,41784,1157515177,60809,94339093306,3511,85866091
4810,24/07/2015,1,497348,490064202,30339,7.19188E+11,5983,85847247
4811,14/12/2016,14,503855,1825607026,93489,3.37695E+11,3136,95269482
4812,27/08/2020,7,935923,4147077308,23013,9.00041E+11,3019,375772
4813,17/03/2019,10,974217,1252252578,15355,7.98064E+11,717,31321738
4814,10/05/2019,12,54478,4000580942,78249,89349894990,2446,18129239
4815,10/09/2018,3,962206,2930968650,35655,26816247555,1190,64213133
4816,04/04/2015,3,551736,3074264251,93451,3.81317E+11,3748,27509370
4817,22/10/2020,10,778378,1075870074,91303,2.6564E+11,2544,33876283
4818,20/10/2017,14,276425,3286439501,41738,41464471097,4870,32043724
4819,05/12/2020,3,410997,2172053908,25571,3.87966E+11,2286,4360504
4820,07/01/2020,3,816898,4248523206,24058,1.51757E+11,4401,2998444
4821,03/10/2015,1,635570,4405900197,50052,6.03638E+11,1677,29720440
4822,29/07/2016,1,655535,3470455207,49423,6.63171E+11,2326,2231732
4823,27/05/2019,2,19211,3289841178,10061,5.21309E+11,2110,39553257
4824,15/03/2015,3,860370,3438162838,54799,2.4424E+11,2351,24321889
4825,22/06/2016,4,611361,2268197819,76405,8.88602E+11,5828,68652253
4826,04/04/2018,7,807610,3178595479,21772,3.74533E+11,4003,25911134
4827,26/11/2020,4,523181,1375228891,93109,6067980814,343,20699888
4828,15/04/2020,7,45540,1441196429,25344,9.6884E+11,4097,9051526
4829,08/11/2017,8,224237,3000373851,49854,9.49498E+11,5271,60211029
4830,27/06/2018,3,558185,4274080332,74432,5.91639E+11,3346,74251818
4831,06/06/2015,3,616734,3770563490,83490,3.26351E+11,1927,38781225
4832,25/08/2018,9,224579,2907427958,94882,1.93799E+11,4430,42419755
4833,11/10/2018,5,270360,2229908558,61257,6.22122E+11,2272,67512566
4834,19/11/2018,11,826203,1129998614,55847,4.37111E+11,712,49822259
4835,17/06/2018,10,13601,4605511189,59275,79108619622,231,14280770
4836,28/10/2018,4,157681,2957049183,80162,8.27615E+11,4112,46986037
4837,10/10/2020,13,137754,1377525953,50593,9.16391E+11,2226,65570837
4838,22/08/2019,10,85469,3748426268,47769,3.66513E+11,3967,33567987
4839,24/08/2018,7,151652,4635853413,18276,2.01794E+11,418,49699450
4840,13/11/2018,12,2005,273057957,44480,7.40452E+11,1097,9821476
4841,13/07/2020,10,537016,1399843993,34828,7.58462E+11,3575,95886310
4842,15/02/2016,8,499279,1353256825,59755,9.58459E+11,2832,26766779
4843,12/07/2020,13,182228,1212317953,32526,3.99762E+11,3041,77115582
4844,24/04/2017,12,398581,808477979,54974,9.76752E+11,2151,5700262
4845,31/08/2019,11,971310,426823349,58760,5.05268E+11,3796,88074454
4846,06/05/2018,13,636101,895752732,58693,7.70022E+11,4614,61435558
4847,21/02/2015,8,16945,2079950132,17337,5.64835E+11,1311,1859959
4848,24/06/2019,13,159165,182999423,36990,6.53556E+11,2131,85507350
4849,16/03/2016,6,195581,4435982390,36789,2.59898E+11,4987,37389162
4850,09/02/2017,4,661885,195666142,71979,7.02534E+11,5953,25391709
4851,28/07/2017,2,987572,372231627,94820,8.8027E+11,272,84151054
4852,18/12/2020,4,72513,2741761852,75238,2.10896E+11,5055,45170447
4853,18/06/2017,4,764879,4744123221,35671,1.4402E+11,4855,98936414
4854,18/04/2019,5,597496,1070459401,58141,3.92529E+11,3002,54925821
4855,22/07/2015,11,512844,4343134356,33455,5.84598E+11,1058,82346861
4856,21/04/2016,11,244681,4668355942,71886,9.71351E+11,2322,8755465
4857,23/02/2017,12,471416,4451253025,51224,7.39544E+11,2658,24453006
4858,01/12/2020,13,580890,3458760310,19652,7.06922E+11,336,22146128
4859,03/11/2018,12,850531,3095653956,20503,9.78518E+11,1452,86545591
4860,15/07/2019,13,308670,2089502075,24169,92747485642,4421,20268759
4861,17/08/2015,11,993114,1130944787,86964,81707563053,419,82043977
4862,18/10/2016,14,761107,3967075312,96864,3.85888E+11,3852,71159326
4863,14/02/2019,12,766995,3401962214,75262,86328296662,683,3770160
4864,19/09/2016,12,916033,1505074336,95389,1.77368E+11,4321,63347189
4865,11/04/2017,13,746496,3686916675,76289,3.09103E+11,1551,6502429
4866,25/05/2018,3,325386,4765319555,36561,1.47404E+11,1798,2485746
4867,01/05/2016,3,868254,2947557981,58007,8.34523E+11,4383,2596288
4868,18/05/2019,9,789122,3400305553,39191,8.75463E+11,2669,48065076
4869,30/06/2017,12,619282,241074210,49297,7.97541E+11,4324,81140237
4870,22/10/2019,12,134501,3730036201,82209,7.41983E+11,1701,6040779
4871,12/12/2019,13,894701,1481602049,82717,8.26704E+11,3758,84166595
4872,08/04/2018,3,927604,3666876470,22833,36906589407,2494,11894940
4873,15/07/2016,2,313854,3145770144,80058,6.29768E+11,1836,32426392
4874,08/09/2018,5,448455,69178183,83549,2.8811E+11,1894,6784578
4875,14/05/2018,12,959727,1119287554,87951,6.87961E+11,3839,73074787
4876,24/01/2016,6,662599,182664048,89124,3.26351E+11,1927,38781225
4877,01/05/2019,6,593956,3791149916,91635,8.60655E+11,2541,40205780
4878,13/02/2017,11,478854,3056845270,52204,7.57883E+11,1369,15994166
4879,04/07/2017,13,540196,2443223858,41291,3.37408E+11,2668,11354452
4880,21/08/2015,8,785930,2711652001,75293,7.89202E+11,3567,63482470
4881,24/05/2016,5,372722,2665553691,40114,1.15232E+11,5863,15184427
4882,27/08/2019,8,182137,2067338797,20255,4.63244E+11,2576,71009458
4883,03/05/2018,8,828350,2290323566,65726,8.20853E+11,4873,49266483
4884,12/07/2019,3,820386,3865991896,64504,83558177469,2426,79843090
4885,01/08/2020,1,366660,3999602773,95002,4.53953E+11,2413,7810434
4886,19/07/2019,9,884055,4316843790,73026,5.93954E+11,3640,36961833
4887,29/05/2019,5,394388,4044682459,96015,3.83559E+11,5927,66867250
4888,23/02/2020,3,948677,1991211730,94507,2.48158E+11,4853,53394150
4889,15/09/2017,5,445148,477837604,89868,9.8409E+11,5732,10555129
4890,08/05/2017,8,265510,4055330132,35222,7.40452E+11,1097,9821476
4891,28/06/2016,10,15049,4695744943,78066,8.75951E+11,3029,12420530
4892,09/07/2018,9,990386,4475975234,69401,7.91057E+11,1535,20937471
4893,27/11/2017,6,459793,2957405451,45189,5.11507E+11,753,61208434
4894,20/07/2018,4,585442,3683287841,30677,9.73517E+11,4316,23612569
4895,22/02/2018,9,185782,2087057163,71464,3.90188E+11,2860,8401166
4896,10/06/2017,7,367790,436435176,52851,3.32623E+11,148,90652772
4897,09/03/2016,14,995211,4965446261,87583,3.5008E+11,1348,11359212
4898,18/03/2017,7,430183,3450647180,77902,78719336266,5231,92981061
4899,01/05/2020,12,50909,656923671,35149,5.55938E+11,4544,24907245
4900,26/02/2017,7,635333,3170416757,17945,66169862478,1137,84132267
4901,04/12/2016,3,265040,1789801181,12051,9.14936E+11,186,5238148
4902,03/05/2019,3,210709,3198862160,50406,2.38553E+11,2643,49939823
4903,01/05/2016,9,918433,461484407,16776,8.64829E+11,378,88500571
4904,11/06/2019,1,882941,2857205941,68483,4.78327E+11,1333,96949572
4905,05/08/2020,7,952355,4751961144,74497,1.18039E+11,4974,11840731
4906,03/08/2018,13,630516,1716805956,40380,9.63996E+11,5970,5561478
4907,17/09/2019,6,587665,1715363595,23564,78195395218,3229,72209606
4908,08/12/2017,5,161290,3506695921,94700,8.63546E+11,4534,41133376
